1972,Lautaro Spatz,ARG,DF,21
1973,Victor Wehbi,BRA,GK,20
1974,David Soria,ESP,GK,29
1975,Enes Ünal,TUR,FW,25
1976,Borja Mayoral,ESP,FW,25
1977,Domingos Duarte,POR,DF,27
1978,Carles Aleñá,ESP,MF,25
1979,Djené,TOG,DF,31
1980,Iglesias,ESP,DF,24
1981,Luis Milla,ESP,MF,28
1982,Damián Suárez,URU,DF,34
1983,Stefan Mitrović,SRB,DF,32
1984,Nemanja Maksimović,SRB,MF,28
1985,Ángel Algobia,ESP,MF,23
1986,Omar Alderete,PAR,DF,26
1987,Mauro Arambarri,URU,MF,27
1988,Fabrizio Angileri,ARG,DF,28
1989,Portu,ESP,"DF,MF",30
1990,Gastón Álvarez,URU,DF,22
1991,Jaime Seoane,ESP,MF,26
1992,Jordan Amavi,FRA,DF,28
1993,Munir El Haddadi,MAR,"MF,FW",27
1994,Latasa,ESP,"FW,DF",21
1995,Gonzalo Villar,ESP,MF,24
1996,Jaime Mata,ESP,FW,34
1997,Moises Parra Gutierrez,ESP,FW,20
1998,Alejandro Revuelta Montero,ESP,DF,22
1999,Emmanuel Amankwaa Akurugu,GHA,DF,21
2000,Vicente Bellmunt,ESP,GK,23
2001,Kiko Casilla,ESP,GK,36
2002,Diego Conde,ESP,GK,24
2003,John Joe,IRL,MF,19
2004,Pablo Ramírez,ESP,DF,19
2005,Gorka Rivera Alonso,ESP,DF,18
2006,Alex Rodríguez,ESP,DF,20
2007,Édgar Badía,ESP,GK,30
2008,Omar Mascarell,ESP,MF,30
2009,Pedro Bigas,ESP,DF,32
2010,Lucas Boyé,ARG,FW,26
2011,Gerard Gumbau,ESP,MF,28
2012,Pere Milla,ESP,"FW,MF",30
2013,Carlos Clerc,ESP,"DF,MF",30
2014,Helibelton Palacios,COL,DF,29
2015,Enzo Roco,CHI,DF,30
2016,Tete Morente,ESP,"MF,DF",26
2017,Raúl Guti,ESP,MF,26
2018,Roger Martí,ESP,FW,32
2019,Álex Collado,ESP,MF,23
2020,Pol Lirola,ESP,DF,25
2021,Diego González,ESP,DF,28
2022,Gonzalo Verdú,ESP,DF,34
2023,Ezequiel Ponce,ARG,FW,25
2024,Fidel,ESP,"FW,MF",33
2025,Josan,ESP,"DF,MF",33
2026,Johan Mojica,COL,"DF,MF",30
2027,Carmona,ESP,MF,21
2028,Nicolás Ezequiel Fernández,ARG,"MF,DF",23
2029,Domingos Quina,POR,MF,23
2030,Lautaro Blanco,ARG,"MF,DF",23
2031,John Donald,ESP,DF,22
2032,Lisandro Magallán,ARG,DF,29
2033,Federico Fernández,ARG,DF,33
2034,Randy Ntekja,FRA,FW,25
2035,Alejandro Alfaro,ESP,MF,20
2036,Javier Pastore,ARG,MF,33
2037,Manu Cocca,ARG,DF,20
2038,Jesús López,ESP,GK,20
2039,Rodrigo Mendoza,ESP,MF,17
2040,Juan Navarro,ESP,GK,24
2041,Marco Soler,ESP,DF,22
2042,Axel Werner,ARG,GK,26
2043,Gianluigi Donnarumma,ITA,GK,23
2044,Marquinhos,BRA,DF,28
2045,Lionel Messi,ARG,"MF,FW",35
2046,Sergio Ramos,ESP,DF,36
2047,Kylian Mbappé,FRA,FW,24
2048,Achraf Hakimi,MAR,"DF,MF",24
2049,Neymar,BRA,"MF,FW",31
2050,Vitinha,POR,MF,22
2051,Marco Verratti,ITA,MF,30
2052,Danilo Pereira,POR,"DF,MF",31
2053,Fabián Ruiz Peña,ESP,MF,26
2054,Nordi Mukiele,FRA,DF,25
2055,Juan Bernat,ESP,DF,29
2056,Nuno Mendes,POR,"DF,MF",20
2057,Carlos Soler,ESP,"MF,FW",26
2058,Hugo Ekitike,FRA,FW,20
2059,Presnel Kimpembe,FRA,DF,27
2060,Renato Sanches,POR,MF,25
2061,Pablo Sarabia,ESP,"FW,MF",30
2062,Warren Zaire-Emery,FRA,MF,16
2063,El Chadaille Bitshiabu,FRA,DF,17
2064,Leandro Paredes,ARG,MF,28
2065,Ismaël Gharbi,ESP,FW,18
2066,Abdou Diallo,SEN,DF,26
2067,Ilyes Housni,FRA,FW,17
2068,Arnaud Kalimuendo,FRA,FW,21
2069,Ayman Kari,FRA,MF,18
2070,Alexandre Letellier,FRA,GK,32
2071,Keylor Navas,CRC,GK,36
2072,Timothee Pembele,FRA,DF,20
2073,Sergio Rico,ESP,GK,29
2074,Chancel Mbemba,COD,DF,28
2075,Leonardo Balerdi,ARG,DF,24
2076,Valentin Rongier,FRA,MF,28
2077,Pau López,ESP,GK,28
2078,Jonathan Clauss,FRA,DF,30
2079,Mattéo Guendouzi,FRA,MF,23
2080,Alexis Sánchez,CHI,"FW,MF",34
2081,Nuno Tavares,POR,"DF,MF",23
2082,Jordan Veretout,FRA,MF,29
2083,Samuel Gigot,FRA,DF,29
2084,Cengiz Ünder,TUR,"MF,DF",25
2085,Sead Kolašinac,BIH,DF,29
2086,Dimitri Payet,FRA,"MF,FW",35
2087,Amine Harit,MAR,"MF,FW",25
2088,Gerson,BRA,MF,25
2089,Issa Kaboré,BFA,DF,21
2090,Pape Gueye,SEN,"MF,DF",24
2091,Rubén Blanco,ESP,GK,27
2092,Eric Bailly,CIV,DF,28
2093,Ruslan Malinovskyi,UKR,"MF,FW",29
2094,Luis Javier Suárez,COL,FW,25
2095,Arkadiusz Milik,POL,FW,28
2096,Bamba Dieng,SEN,"FW,MF",22
2097,Vitinha,POR,FW,22
2098,Souleymane Touré,FRA,DF,19
2099,Cédric Bakambu,COD,MF,31
2100,Azzedine Ounahi,MAR,MF,22
2101,Duje Ćaleta-Car,CRO,DF,26
2102,Salim Ben Seghir,FRA,MF,19
2103,Bartuğ Elmaz,TUR,MF,19
2104,Pol Lirola,ESP,"DF,MF",25
2105,François Mughe,CMR,FW,18
2106,Simon Ngapandouetnbu,CMR,GK,19
2107,Yakine Said Mmadi,COM,DF,18
2108,Kevin Danso,AUT,DF,24
2109,Brice Samba,CGO,GK,28
2110,Salis Abdul Samed,GHA,MF,22
2111,Florian Sotoca,FRA,"MF,FW",32
2112,Facundo Medina,ARG,DF,23
2113,Seko Fofana,CIV,MF,27
2114,Przemysław Frankowski,POL,"DF,MF",27
2115,Jonathan Gradit,FRA,DF,30
2116,Deiver Machado,COL,"DF,MF",29
2117,Loïs Openda,BEL,FW,22
2118,David Pereira da Costa,POR,"MF,FW",22
2119,Massadio Haïdara,MLI,"DF,MF",30
2120,Wesley Saïd,FRA,"FW,MF",27
2121,Jimmy Cabot,FRA,"DF,MF",28
2122,Jean Onana,CMR,MF,23
2123,Alexis Claude-Maurice,FRA,"MF,FW",24
2124,Łukasz Poręba,POL,MF,22
2125,Adrien Thomasson,FRA,"MF,FW",29
2126,Julien Le Cardinal,FRA,DF,25
2127,Ismaëlben Boura,FRA,"DF,FW",22
2128,Rémy Labeau Lascary,GLP,"FW,MF",19
2129,Adam Buksa,POL,"FW,MF",26
2130,Ignatius Ganago,CMR,FW,23
2131,Patrick Berg,NOR,"MF,FW",25
2132,Gaël Kakuta,COD,FW,31
2133,Angelo Fulgini,FRA,DF,26
2134,Steven Fortes,CPV,DF,30
2135,Christopher Wooh,CMR,MF,21
2136,Ibrahima Baldé,FRA,FW,20
2137,Yacouba Barry,FRA,MF,20
2138,Nolan Bonte,FRA,FW,19
2139,Pierre Ganiou,FRA,DF,17
2140,Yaya Kader Fofana,MLI,MF,18
2141,Jean-Louis Leca,FRA,GK,37
2142,Adrien Louveau,FRA,MF,23
2143,Alexander Nübel,GER,GK,26
2144,Axel Disasi,FRA,DF,24
2145,Youssouf Fofana,FRA,MF,24
2146,Caio Henrique Oliveira Silva,BRA,DF,25
2147,Breel Embolo,SUI,FW,25
2148,Aleksandr Golovin,RUS,"MF,FW",26
2149,Guillermo Maripán,CHI,DF,28
2150,Mohamed Camara,MLI,MF,23
2151,Wissam Ben Yedder,FRA,FW,32
2152,Vanderson,BRA,DF,21
2153,Krépin Diatta,SEN,"MF,FW",23
2154,Benoît Badiashile,FRA,DF,21
2155,Takumi Minamino,JPN,"MF,FW",28
2156,Eliot Matazo,BEL,"MF,FW",20
2157,Ruben Aguilar,FRA,DF,29
2158,Eliesse Ben Seghir,FRA,FW,17
2159,Ismail Jakobs,SEN,"DF,MF",23
2160,Malang Sarr,FRA,DF,24
2161,Gelson Martins,POR,"MF,FW",27
2162,Jean Lucas,BRA,MF,24
2163,Kevin Volland,GER,"MF,FW",30
2164,Maghnes Akliouche,FRA,"MF,DF",20
2165,Sofiane Diop,FRA,MF,22
2166,Soungoutou Magassa,MLI,MF,19
2167,Myron Boadu,NED,FW,22
2168,Thomas Didillon,FRA,GK,27
2169,Félix Lemaréchal,CIV,MF,19
2170,Chrislain Matsima,FRA,DF,20
2171,Arthur Theate,BEL,DF,22
2172,Benjamin Bourigeaud,FRA,"MF,FW",29
2173,Steve Mandanda,FRA,GK,37
2174,Adrien Truffert,FRA,DF,21
2175,Hamari Traoré,MLI,DF,31
2176,Amine Gouiri,FRA,FW,22
2177,Flavien Tait,FRA,MF,30
2178,Martin Terrier,FRA,"FW,MF",25
2179,Joe Rodon,WAL,DF,25
2180,Arnaud Kalimuendo,FRA,FW,21
2181,Lovro Majer,CRO,"MF,FW",25
2182,Baptiste Santamaria,FRA,MF,27
2183,Chimuanya Ugochukwu,FRA,MF,18
2184,Christopher Wooh,CMR,DF,21
2185,Désiré Doué,FRA,"MF,FW",17
2186,Xeka,POR,MF,28
2187,Birger Meling,NOR,DF,28
2188,Gaëtan Laborde,FRA,FW,28
2189,Jeremy Doku,BEL,"MF,FW",20
2190,Kamaldeen Sulemana,GHA,"FW,MF",20
2191,Doğan Alemdar,TUR,GK,20
2192,Lorenz Assignon,TOG,DF,22
2193,Warmed Omari,FRA,DF,22
2194,Karl Toko Ekambi,CMR,"FW,MF",30
2195,Loïc Bade,FRA,DF,22
2196,Djed Spence,ENG,DF,22
2197,Matthis Abline,FRA,"FW,MF",19
2198,Sehrou Guirassy,GUI,MF,26
2199,Jeanöel Belocian,FRA,DF,17
2200,Alan Do Marcolino,GAB,FW,20
2201,Guela Doué,FRA,FW,20
2202,Ibrahim Salah,BEL,MF,21
2203,Romain Salin,FRA,GK,38
2204,Noah Francoise,FRA,MF,19
2205,Léo Rouille,FRA,DF,18
2206,Gabriel Tutu,FRA,FW,19
2207,Angel Gomes,ENG,MF,22
2208,Jonathan David,CAN,FW,23
2209,Benjamin André,FRA,MF,32
2210,Tiago Djaló,POR,DF,22
2211,Bafodé Diakité,FRA,DF,22
2212,José Fonte,POR,DF,39
2213,Ismaily,BRA,DF,33
2214,Jonathan Bamba,FRA,FW,26
2215,Lucas Chevalier,FRA,GK,21
2216,Rémy Cabella,FRA,"MF,FW",32
2217,Adam Ounas,ALG,FW,26
2218,André Gomes,POR,MF,29
2219,Timothy Weah,USA,"DF,FW",22
2220,Edon Zhegrova,KVX,"FW,DF",23
2221,Leonardo César Jardim,BRA,GK,27
2222,Mohamed Lamine Bayo,GUI,"FW,MF",24
2223,Leny Yoro,FRA,"DF,MF",17
2224,Alexsandro Ribeiro,BRA,DF,23
2225,Akim Zedadka,ALG,"DF,MF",27
2226,Carlos Baleba,CMR,MF,19
2227,Yusuf Yazıcı,TUR,MF,26
2228,Alan Virginius,FRA,FW,20
2229,Jonas Martin,FRA,MF,32
2230,Gabriel Gudmundsson,SWE,"FW,DF",23
2231,Benoît Costil,FRA,GK,35
2232,Ichem Ferrah,FRA,MF,17
2233,Adam Jakubech,SVK,GK,26
2234,Isaac Lihadji,FRA,FW,20
2235,Matteo Makhabé,FRA,MF,19
2236,Simon Ramet,FRA,MF,19
2237,Vincent Le Goff,FRA,DF,33
2238,Montassar Talbi,TUN,DF,24
2239,Enzo Le Fée,FRA,MF,23
2240,Gedeon Kalulu,COD,DF,25
2241,Dango Ouattara,BFA,"FW,MF",20
2242,Julien Laporte,FRA,DF,29
2243,Terem Moffi,NGA,FW,23
2244,Laurent Abergel,FRA,MF,30
2245,Yvon Mvogo,SUI,GK,28
2246,Julien Ponceau,FRA,MF,22
2247,Théo Le Bris,FRA,"MF,DF",20
2248,Stéphane Diarra,FRA,FW,24
2249,Bonke Innocent,NGA,MF,27
2250,Vito Mannone,ITA,GK,34
2251,Ibrahima Koné,MLI,FW,23
2252,Yoann Cathline,FRA,"FW,MF",20
2253,Armand Lauriente,FRA,FW,24
2254,Bamo Meïté,CIV,DF,21
2255,Chrislain Matsima,FRA,"DF,MF",20
2256,Quentin Boisgard,FRA,MF,25
2257,Jean-Victor Makengo,FRA,MF,24
2258,Romain Faivre,FRA,FW,24
2259,Bamba Dieng,SEN,"FW,MF",22
2260,Adil Aouchiche,FRA,"MF,FW",20
2261,Darlin Yongwa,CMR,"FW,DF",22
2262,Ckene Doucouré,COM,"FW,MF",20
2263,Adrian Grbić,AUT,"MF,FW",26
2264,Igor Carioca,BRA,FW,26
2265,Teddy Bartouche,FRA,GK,25
2266,Paul Bellon,FRA,MF,23
2267,Samuel Loric,FRA,FW,22
2268,Loris Mouyokolo,CGO,DF,21
2269,Paul Nardi,FRA,GK,28
2270,Pablo Pagis,FRA,FW,20
2271,Léo Pétrot,FRA,DF,25
2272,Julian Pollersbeck,GER,GK,28
2273,Maxime Wackers,FRA,DF,25
2274,Dante,BRA,DF,39
2275,Kasper Schmeichel,DEN,GK,36
2276,Jean-Clair Todibo,FRA,DF,23
2277,Jordan Lotomba,SUI,"DF,MF",24
2278,Khéphren Thuram-Ulie,FRA,MF,21
2279,Melvin Bard,FRA,DF,22
2280,Gaëtan Laborde,FRA,"FW,MF",28
2281,Nicolas Pépé,CIV,"FW,MF",27
2282,Mario Lemina,GAB,"MF,DF",29
2283,Aaron Ramsey,WAL,MF,32
2284,Sofiane Diop,FRA,"MF,FW",22
2285,Pablo Rosario,NED,"MF,DF",26
2286,Andy Delort,ALG,FW,31
2287,Hicham Boudaoui,ALG,MF,23
2288,Youcef Atal,ALG,"DF,MF",26
2289,Mattia Viti,ITA,DF,21
2290,Ross Barkley,ENG,"MF,FW",29
2291,Bilal Brahimi,ALG,"FW,MF",22
2292,Alexis Beka Beka,FRA,MF,21
2293,Amine Gouiri,FRA,"FW,MF",22
2294,Calvin Stengs,NED,FW,24
2295,Marcin Bułka,POL,GK,23
2296,Youssouf Ndayishimiye,BDI,"DF,MF",24
2297,Joe Bryan,ENG,"MF,DF",29
2298,Rareş Ilie,ROU,"MF,FW",19
2299,Badredine Bouanani,ALG,"FW,MF",18
2300,Flavius Daniliuc,AUT,DF,21
2301,Antoine Mendy,FRA,"DF,FW",18
2302,Terem Moffi,NGA,FW,23
2303,Alexis Claude-Maurice,FRA,FW,24
2304,Mads Bech Sørensen,DEN,DF,24
2305,Reda Belahyane,FRA,MF,18
2306,Teddy Boulhendi,FRA,GK,21
2307,Yannis Nahounou,FRA,DF,18
2308,Alexandre Lacazette,FRA,FW,31
2309,Nicolás Tagliafico,ARG,DF,30
2310,Anthony Lopes,POR,GK,32
2311,Castello Lukeba,FRA,DF,20
2312,Thiago Mendes,BRA,"DF,MF",30
2313,Maxence Caqueret,FRA,MF,22
2314,Malo Gusto,FRA,DF,19
2315,Karl Toko Ekambi,CMR,"FW,MF",30
2316,Tetê,BRA,"FW,MF",22
2317,Johann Lepenant,FRA,MF,20
2318,Corentin Tolisso,FRA,MF,28
2319,Sinaly Diomande,CIV,DF,21
2320,Rayan Cherki,FRA,"MF,FW",19
2321,Moussa Dembélé,FRA,"FW,MF",26
2322,Houssem Aouar,FRA,MF,24
2323,Dejan Lovren,CRO,DF,33
2324,Sael Kumbedi,FRA,DF,17
2325,Jérôme Boateng,GER,DF,34
2326,Damien Da Silva,FRA,DF,34
2327,Bradley Barcola,FRA,"FW,MF",20
2328,Rémy Riou,FRA,GK,35
2329,Romain Faivre,FRA,MF,24
2330,Lucas Paquetá,BRA,MF,25
2331,Jeff Reine-Adélaïde,FRA,MF,25
2332,Henrique,BRA,DF,28
2333,Amin Sarr,SWE,"FW,MF",21
2334,Mohamed El Arouch,FRA,MF,18
2335,Kayne Bonnevie,FRA,GK,21
2336,Djibrail Dib,FRA,MF,20
2337,Tino Kadewere,ZIM,FW,27
2338,Mamadou Sarr,FRA,DF,17
2339,Yunis Abdelhamid,MAR,DF,35
2340,Emmanuel Agbadou,CIV,DF,25
2341,Folarin Balogun,ENG,FW,21
2342,Junya Ito,JPN,FW,29
2343,Marshall Munetsi,ZIM,MF,26
2344,Yehvann Diouf,FRA,GK,23
2345,Azor Matusiwa,NED,MF,24
2346,Alexis Flips,FRA,"DF,MF",23
2347,Banzouzi Locko,FRA,DF,20
2348,Andrew Gravillon,GLP,DF,25
2349,Arber Zeneli,KVX,"FW,MF",27
2350,Kamory Doumbia,MLI,MF,19
2351,Dion Lopy,SEN,MF,21
2352,Jens Cajuste,SWE,MF,23
2353,Thibault De Smet,BEL,DF,24
2354,Patrick Pentz,AUT,GK,26
2355,Thomas Foket,BEL,DF,28
2356,Maxime Busi,BEL,DF,23
2357,Mitchell van Bergen,NED,"FW,DF",23
2358,Wout Faes,BEL,DF,24
2359,Noah Holm,NOR,"FW,MF",21
2360,Ibrahim Diakité,GUI,DF,19
2361,Check Keita,FRA,DF,19
2362,El Bilal Touré,MLI,FW,21
2363,Martin Adeline,FRA,"MF,FW",19
2364,Nathanael Mbuku,FRA,"FW,MF",20
2365,Myziane Maolida,FRA,FW,23
2366,Kaj Sierhuis,NED,FW,24
2367,Rafik Guitane,FRA,FW,23
2368,Samuel Koeberlé,FRA,MF,18
2369,Moustapha Mbow,SEN,DF,22
2370,Alexandre Olliero,FRA,GK,26
2371,Nicolas Penneteau,FRA,GK,41
2372,Mory Diaw,SEN,GK,29
2373,Mateusz Wieteska,POL,DF,25
2374,Alidu Seidu,GHA,DF,22
2375,Neto Borges,BRA,DF,26
2376,Johan Gastien,FRA,MF,35
2377,Yohann Magnin,FRA,"MF,DF",25
2378,Saîf-Eddine Khaoui,TUN,"MF,FW",27
2379,Maximiliano Caufriez,BEL,DF,25
2380,Elba Rashani,KVX,"MF,DF",29
2381,Komnen Andrić,SRB,FW,27
2382,Muhammed Saracevic Cham,AUT,MF,22
2383,Jim Allevinah,GAB,"DF,FW",27
2384,Grejohn Kyei,FRA,FW,27
2385,Florent Ogier,FRA,DF,33
2386,Maxime Gonalons,FRA,MF,33
2387,Jérémie Bela,ANG,DF,29
2388,Jodel Dossou,BEN,"MF,DF",30
2389,Arial Mendy,SEN,DF,28
2390,Aïman Maurer,MAR,MF,18
2391,Mehdi Zeffane,ALG,"DF,MF",30
2392,Brandon Baiye,BEL,MF,22
2393,Yanis Massolin,FRA,MF,20
2394,Baila Diallo,FRA,DF,21
2395,Jason Berthomier,FRA,MF,33
2396,Jean-Claude Billong,CMR,MF,29
2397,Souleymane Cissé,FRA,DF,20
2398,Sofyan Chader,FRA,MF,22
2399,Ouparine Djoco,SEN,GK,24
2400,Wabo Kamdem,FRA,MF,20
2401,Lucas Margueron,FRA,GK,21
2402,Maxime Dupé,FRA,GK,29
2403,Stijn Spierings,NED,MF,26
2404,Anthony Rouault,FRA,DF,21
2405,Branco van den Boomen,NED,MF,27
2406,Rasmus Nicolaisen,DEN,DF,25
2407,Zakaria Aboukhlal,MAR,"FW,MF",22
2408,Issiaga Sylla,GUI,DF,29
2409,Brecht Dejaegere,BEL,MF,31
2410,Rafael Ratão,BRA,FW,27
2411,Fares Chaïbi,FRA,"FW,MF",20
2412,Thijs Dallinga,NED,FW,22
2413,Mikkel Desler,DEN,DF,27
2414,Moussa Diarra,MLI,DF,22
2415,Ado Onaiwu,JPN,FW,27
2416,Kévin Keben Biakolo,CMR,DF,19
2417,Veljko Birmančević,SRB,"FW,MF",24
2418,Oliver Zandén,SWE,"DF,MF",21
2419,Gabriel Suazo,CHI,DF,25
2420,Christian Mawissa,FRA,DF,17
2421,Waren Kamanzi,NOR,DF,22
2422,Nathan N'Goumou,FRA,FW,22
2423,Yanis Begraoui,FRA,"FW,MF",21
2424,Denis Genreau,AUS,"MF,FW",23
2425,Rhys Healey,WAL,FW,28
2426,Logan Costa,CPV,DF,21
2427,Vincent Sierro,SUI,"MF,FW",27
2428,Naatan Skyttä,FIN,MF,20
2429,Theocharis Tsingaras,GRE,MF,22
2430,Ylies Aradj,FRA,DF,17
2431,Junior Flemmings,JAM,"FW,MF",27
2432,Kjetil Haug,NOR,GK,24
2433,Steve Mvoué,CMR,MF,21
2434,Edhy Zuliani,ITA,MF,18
2435,Alban Lafont,FRA,GK,24
2436,Andrei Girotto,BRA,"DF,MF",30
2437,Pedro Chirivella,ESP,MF,25
2438,Moses Simon,NGA,"FW,MF",27
2439,Ludovic Blas,FRA,"MF,FW",25
2440,Jean-Charles Castelletto,CMR,DF,28
2441,Nicolas Pallois,FRA,DF,35
2442,Quentin Merlin,FRA,DF,20
2443,Samuel Moutoussamy,COD,MF,26
2444,Moussa Sissoko,FRA,MF,33
2445,Mostafa Mohamed,EGY,FW,25
2446,Evann Guessand,FRA,"FW,MF",21
2447,Dennis Appiah,FRA,"DF,MF",30
2448,Ignatius Ganago,CMR,"FW,MF",23
2449,Fabien Centonze,FRA,DF,27
2450,Sébastien Corchia,FRA,"DF,MF",32
2451,Marcus Coco,FRA,"DF,FW",26
2452,Charles Traore,MLI,DF,31
2453,Fábio,BRA,"DF,MF",32
2454,Jaouen Hadjam,FRA,DF,19
2455,João Victor,BRA,DF,24
2456,Florent Mollet,FRA,"MF,FW",31
2457,Rémy Descamps,FRA,GK,26
2458,Abdoul Kader Bamba,FRA,"FW,MF",28
2459,Nathan Zeze,FRA,DF,17
2460,Lohann Doucet,FRA,"MF,FW",20
2461,Mohamed Achi,FRA,FW,21
2462,Andy Delort,ALG,FW,31
2463,Loïc Affamah,FRA,FW,20
2464,Junior Diaz,FRA,DF,19
2465,Gor Manvelyan,FRA,MF,20
2466,Denis Petrić,SRB,GK,34
2467,Robin Voisine,FRA,DF,20
2468,Marco Bizot,NED,GK,31
2469,Franck Honorat,FRA,"FW,MF",26
2470,Lilian Brassier,FRA,DF,23
2471,Brendan Chardonnet,FRA,DF,28
2472,Pierre Lees-Melou,FRA,MF,29
2473,Haris Belkebla,ALG,MF,29
2474,Jean-Kevin Duverne,FRA,DF,25
2475,Mahdi Camara,FRA,MF,24
2476,Mathias Pereira Lage,POR,"MF,FW",26
2477,Noah Fadiga,SEN,DF,23
2478,Islam Slimani,ALG,FW,34
2479,Hugo Magnetti,FRA,MF,24
2480,Jérémy Le Douaron,FRA,"FW,MF",24
2481,Achraf Dari,MAR,DF,23
2482,Christophe Hérelle,MTQ,DF,30
2483,Romain Del Castillo,FRA,"FW,MF",26
2484,Steve Mounié,BEN,FW,28
2485,Kenny Lala,FRA,DF,31
2486,Youcef Belaïli,ALG,"FW,MF",30
2487,Jere Uronen,FIN,DF,28
2488,Irvin Cardona,FRA,"FW,MF",25
2489,Joaquín Blázquez,ARG,GK,22
2490,Karamoko Dembele,SCO,"FW,MF",19
2491,Alberth Elis,HON,"MF,FW",26
2492,Axel Camblan,FRA,"FW,MF",19
2493,Taïryk Arconte,FRA,"FW,MF",19
2494,Hianga Mananga Mbock,FRA,MF,23
2495,Félix Lemaréchal,CIV,MF,19
2496,Grégoire Coudert,FRA,GK,23
2497,Banzouzi Locko,FRA,MF,20
2498,Téji Savanier,FRA,MF,31
2499,Sepe Elye Wahi,FRA,FW,20
2500,Jordan Ferri,FRA,MF,30
2501,Christopher Jullien,FRA,DF,29
2502,Maxime Estève,FRA,DF,20
2503,Joris Chotard,FRA,MF,21
2504,Nicolas Cozza,FRA,DF,24
2505,Falaye Sacko,MLI,DF,27
2506,Faitout Maouassa,FRA,"DF,FW",24
2507,Jonas Omlin,SUI,GK,29
2508,Arnaud Nordin,FRA,"FW,MF",24
2509,Stephy Mavididi,ENG,FW,24
2510,Enzo Tchato,CMR,DF,20
2511,Wahbi Khazri,TUN,"FW,MF",32
2512,Léo Leroy,FRA,MF,22
2513,Valère Germain,FRA,"FW,MF",32
2514,Mamadou Sakho,FRA,DF,32
2515,Khalil Fayad,FRA,MF,18
2516,Théo Sainte-Luce,FRA,DF,24
2517,Bingourou Kamara,SEN,GK,26
2518,Arnaud Souquet,FRA,"DF,FW",30
2519,Benjamin Lecomte,FRA,GK,31
2520,Boubakar Kouyaté,MLI,DF,25
2521,Béni Makouana,CGO,"FW,MF",20
2522,Matis Carvalho,POR,GK,23
2523,Issiaga Sylla,GUI,DF,29
2524,Cheikh Faye,SEN,FW,24
2525,Sacha Delaye,FRA,"FW,MF",20
2526,Axel Gueguin,FRA,"FW,MF",17
2527,Téo Allix,FRA,DF,18
2528,Dimitry Bertaud,FRA,GK,24
2529,Redouane Halhal,MAR,DF,19
2530,Matéo Loubatieres,FRA,MF,19
2531,Pedro Mendes,POR,DF,32
2532,Thibault Tamas,FRA,DF,22
2533,Ryan Tchato Mbiayi,CMR,DF,18
2534,Erik Palmer-Brown,USA,DF,25
2535,Rominigue Kouamé,MLI,MF,26
2536,Yoann Salmier,GUF,DF,30
2537,Mama Samba Baldé,GNB,FW,27
2538,Thierno Balde,FRA,DF,20
2539,Rony Lopes,POR,"MF,FW",27
2540,Gauthier Gallon,FRA,GK,29
2541,Xavier Chavalerin,FRA,MF,31
2542,Jackson Porozo,ECU,DF,22
2543,Yasser Larouci,ALG,"DF,FW",22
2544,Andreas Bruus,DEN,"DF,FW",24
2545,Renaud Ripart,FRA,"FW,MF",29
2546,Florian Tardieu,FRA,MF,30
2547,Abdu Conté,POR,DF,24
2548,Wilson Odobert,FRA,"MF,FW",18
2549,Mateusz Lis,POL,GK,25
2550,Adil Rami,FRA,DF,37
2551,Ike Ugbo,CAN,"FW,MF",24
2552,Lucien Agoume,FRA,MF,20
2553,Papa Ndiaga Yade,SEN,"DF,MF",23
2554,Tristan Dingomé,CMR,MF,31
2555,Alexis Tibidi,FRA,FW,19
2556,Kyliane Dong,FRA,"DF,MF",18
2557,Jeff Reine-Adélaïde,FRA,MF,25
2558,Amar Ahmed,SWE,FW,18
2559,Marlos Moreno,COL,"MF,DF",26
2560,Ante Palaversa,CRO,MF,22
2561,Mathis Hamdi,FRA,DF,19
2562,Jordan Dongmo,CMR,MF,22
2563,Derek Mazou-Sacko,FRA,MF,18
2564,Corentin Michel,BEL,GK,22
2565,Jessy Moulin,FRA,GK,37
2566,Eric N'Jo,FRA,DF,18
2567,Yoann Touzghar,TUN,FW,36
2568,Banhie Zoukrou,FRA,DF,19
2569,Matz Sels,BEL,GK,30
2570,Alexander Djiku,GHA,DF,28
2571,Jean-Ricner Bellegarde,FRA,MF,24
2572,Habib Diallo,SEN,FW,27
2573,Kévin Gameiro,FRA,FW,35
2574,Sanjin Prcić,BIH,MF,29
2575,Maxime Le Marchand,FRA,DF,33
2576,Gerzino Nyamsi,FRA,DF,26
2577,Dimitri Liénard,FRA,"DF,MF",34
2578,Ismaël Doukouré,FRA,DF,19
2579,Adrien Thomasson,FRA,MF,29
2580,Jean-Eudes Aholou,CIV,MF,28
2581,Lucas Perrin,FRA,DF,24
2582,Mouhamadou Diarra,SEN,MF,19
2583,Ludovic Ajorque,REU,FW,28
2584,Thomas Delaine,FRA,DF,30
2585,Ronaël Pierre-Gabriel,FRA,DF,24
2586,Colin Dagba,FRA,DF,24
2587,Ibrahima Sissoko,FRA,MF,25
2588,Morgan Sanson,FRA,MF,28
2589,Eduard Sobol,UKR,"DF,MF",27
2590,Frederic Guilbert,FRA,DF,28
2591,Lebo Mothiba,RSA,"FW,MF",27
2592,Franci Bouebari,FRA,DF,19
2593,Karol Fila,POL,DF,24
2594,Nordine Kandil,FRA,"MF,FW",21
2595,Dany Jean,HAI,DF,20
2596,Marvin Senaya,TOG,DF,22
2597,Eiji Kawashima,JPN,GK,39
