612,20,2022-2023,4,0,0
613,20,2022-2023,2,0,1
614,20,2022-2023,7,0,0
615,20,2022-2023,1,0,0
616,20,2022-2023,1,0,0
617,20,2022-2023,6,0,0
618,20,2022-2023,4,0,0
619,20,2022-2023,2,0,0
620,20,2022-2023,1,0,0
621,20,2022-2023,1,0,0
622,20,2022-2023,1,0,0
623,20,2022-2023,0,0,0
624,20,2022-2023,0,0,0
625,20,2022-2023,0,0,0
626,20,2022-2023,0,0,0
627,20,2022-2023,0,0,0
628,20,2022-2023,0,0,0
629,20,2022-2023,0,0,0
630,20,2022-2023,0,0,0
631,20,2022-2023,0,0,0
632,20,2022-2023,0,0,0
633,12,2022-2023,21,0,0
634,12,2022-2023,21,5,2
635,12,2022-2023,20,0,1
636,12,2022-2023,20,4,2
637,12,2022-2023,20,0,1
638,12,2022-2023,16,1,0
639,12,2022-2023,19,2,2
640,12,2022-2023,13,0,1
641,12,2022-2023,20,1,1
642,12,2022-2023,18,2,0
643,12,2022-2023,12,1,0
644,12,2022-2023,13,0,0
645,12,2022-2023,17,1,0
646,12,2022-2023,10,0,0
647,12,2022-2023,12,0,0
648,12,2022-2023,12,0,1
649,12,2022-2023,10,0,0
650,12,2022-2023,14,0,0
651,12,2022-2023,14,0,1
652,12,2022-2023,3,0,0
653,12,2022-2023,5,0,0
654,12,2022-2023,4,0,0
655,12,2022-2023,1,0,0
656,12,2022-2023,1,0,0
657,12,2022-2023,1,0,0
658,12,2022-2023,2,0,0
659,12,2022-2023,2,0,0
660,12,2022-2023,1,0,0
661,12,2022-2023,1,0,0
662,12,2022-2023,1,0,0
663,12,2022-2023,1,0,0
664,12,2022-2023,0,0,0
665,12,2022-2023,0,0,0
666,12,2022-2023,0,0,0
667,12,2022-2023,0,0,0
668,12,2022-2023,0,0,0
669,25,2022-2023,21,0,0
670,25,2022-2023,21,1,3
671,25,2022-2023,20,2,0
672,25,2022-2023,21,1,1
673,25,2022-2023,19,2,4
674,25,2022-2023,17,16,3
675,25,2022-2023,17,0,6
676,25,2022-2023,21,3,6
677,25,2022-2023,17,8,9
678,25,2022-2023,14,1,0
679,25,2022-2023,20,3,3
680,25,2022-2023,19,3,3
681,25,2022-2023,7,1,0
682,25,2022-2023,14,1,0
683,25,2022-2023,20,5,1
684,25,2022-2023,19,0,0
685,25,2022-2023,15,1,0
686,25,2022-2023,4,0,0
687,25,2022-2023,12,3,0
688,25,2022-2023,4,0,0
689,25,2022-2023,3,0,1
690,25,2022-2023,3,0,0
691,25,2022-2023,2,0,0
692,25,2022-2023,1,0,0
693,25,2022-2023,0,0,0
694,25,2022-2023,0,0,0
695,25,2022-2023,0,0,0
696,25,2022-2023,0,0,0
697,25,2022-2023,0,0,0
698,25,2022-2023,0,0,0
699,22,2022-2023,20,0,0
700,22,2022-2023,21,12,3
701,22,2022-2023,20,5,5
702,22,2022-2023,20,2,5
703,22,2022-2023,21,3,1
704,22,2022-2023,21,7,3
705,22,2022-2023,17,0,2
706,22,2022-2023,18,1,2
707,22,2022-2023,13,0,0
708,22,2022-2023,18,1,1
709,22,2022-2023,14,0,1
710,22,2022-2023,13,1,0
711,22,2022-2023,16,1,2
712,22,2022-2023,8,0,0
713,22,2022-2023,11,2,0
714,22,2022-2023,17,3,1
715,22,2022-2023,9,1,1
716,22,2022-2023,10,0,0
717,22,2022-2023,12,0,0
718,22,2022-2023,18,1,0
719,22,2022-2023,4,0,0
720,22,2022-2023,10,0,0
721,22,2022-2023,2,0,0
722,22,2022-2023,0,0,0
723,22,2022-2023,0,0,0
724,22,2022-2023,0,0,0
725,22,2022-2023,0,0,0
726,22,2022-2023,0,0,0
727,22,2022-2023,0,0,0
728,22,2022-2023,0,0,0
729,22,2022-2023,0,0,0
730,22,2022-2023,0,0,0
731,23,2022-2023,21,0,0
732,23,2022-2023,21,1,0
733,23,2022-2023,21,0,1
734,23,2022-2023,21,3,0
735,23,2022-2023,20,3,0
736,23,2022-2023,18,2,5
737,23,2022-2023,21,6,3
738,23,2022-2023,15,7,6
739,23,2022-2023,17,0,1
740,23,2022-2023,13,1,0
741,23,2022-2023,21,1,1
742,23,2022-2023,15,0,0
743,23,2022-2023,13,0,1
744,23,2022-2023,9,0,0
745,23,2022-2023,9,0,0
746,23,2022-2023,15,3,0
747,23,2022-2023,17,0,0
748,23,2022-2023,5,1,1
749,23,2022-2023,4,0,0
750,23,2022-2023,10,0,0
751,23,2022-2023,5,0,0
752,23,2022-2023,6,0,0
753,23,2022-2023,3,0,0
754,23,2022-2023,1,0,0
755,23,2022-2023,2,0,0
756,23,2022-2023,1,0,0
757,23,2022-2023,0,0,0
758,23,2022-2023,0,0,0
759,23,2022-2023,0,0,0
760,23,2022-2023,0,0,0
761,23,2022-2023,0,0,0
762,23,2022-2023,0,0,0
763,23,2022-2023,0,0,0
764,23,2022-2023,0,0,0
765,23,2022-2023,0,0,0
766,23,2022-2023,0,0,0
767,24,2022-2023,21,0,0
768,24,2022-2023,21,0,1
769,24,2022-2023,20,1,0
770,24,2022-2023,20,4,8
771,24,2022-2023,21,6,2
772,24,2022-2023,19,8,4
773,24,2022-2023,19,0,1
774,24,2022-2023,17,0,0
775,24,2022-2023,14,1,1
776,24,2022-2023,16,7,3
777,24,2022-2023,18,4,3
778,24,2022-2023,19,3,2
779,24,2022-2023,19,1,0
780,24,2022-2023,10,0,0
781,24,2022-2023,17,0,1
782,24,2022-2023,14,0,0
783,24,2022-2023,11,0,0
784,24,2022-2023,14,0,0
785,24,2022-2023,5,1,0
786,24,2022-2023,1,0,0
787,24,2022-2023,4,0,0
788,24,2022-2023,0,0,0
789,24,2022-2023,0,0,0
790,24,2022-2023,0,0,0
791,24,2022-2023,0,0,0
792,24,2022-2023,0,0,0
793,24,2022-2023,0,0,0
794,24,2022-2023,0,0,0
795,24,2022-2023,0,0,0
796,24,2022-2023,0,0,0
797,24,2022-2023,0,0,0
798,37,2022-2023,20,6,3
799,37,2022-2023,19,0,1
800,37,2022-2023,16,1,1
801,37,2022-2023,16,1,1
802,37,2022-2023,15,0,0
803,37,2022-2023,20,12,3
804,37,2022-2023,17,2,0
805,37,2022-2023,17,1,0
806,37,2022-2023,19,2,1
807,37,2022-2023,19,2,2
808,37,2022-2023,18,1,0
809,37,2022-2023,17,4,1
810,37,2022-2023,13,0,0
811,37,2022-2023,14,1,1
812,37,2022-2023,10,0,3
813,37,2022-2023,7,0,0
814,37,2022-2023,13,1,2
815,37,2022-2023,15,1,2
816,37,2022-2023,9,0,0
817,37,2022-2023,5,1,0
818,37,2022-2023,10,0,0
819,37,2022-2023,11,1,5
820,37,2022-2023,5,0,1
821,37,2022-2023,9,1,0
822,37,2022-2023,0,0,0
823,37,2022-2023,0,0,0
824,37,2022-2023,0,0,0
825,21,2022-2023,19,1,0
826,21,2022-2023,18,2,2
827,21,2022-2023,21,1,0
828,21,2022-2023,18,2,4
829,21,2022-2023,20,8,5
830,21,2022-2023,19,1,1
831,21,2022-2023,19,6,4
832,21,2022-2023,14,0,1
833,21,2022-2023,18,4,3
834,21,2022-2023,13,1,2
835,21,2022-2023,15,2,2
836,21,2022-2023,10,0,1
837,21,2022-2023,7,0,0
838,21,2022-2023,13,0,1
839,21,2022-2023,10,0,0
840,21,2022-2023,17,0,1
841,21,2022-2023,10,0,0
842,21,2022-2023,12,1,0
843,21,2022-2023,14,2,1
844,21,2022-2023,13,3,2
845,21,2022-2023,8,0,0
846,21,2022-2023,3,1,0
847,21,2022-2023,5,0,0
848,21,2022-2023,4,0,0
849,21,2022-2023,2,0,0
850,21,2022-2023,7,0,0
851,21,2022-2023,1,0,0
852,21,2022-2023,0,0,0
853,21,2022-2023,0,0,0
854,21,2022-2023,0,0,0
855,21,2022-2023,0,0,0
856,21,2022-2023,0,0,0
857,21,2022-2023,0,0,0
858,33,2022-2023,21,0,0
859,33,2022-2023,21,4,2
860,33,2022-2023,18,1,0
861,33,2022-2023,17,0,0
862,33,2022-2023,20,1,0
863,33,2022-2023,15,0,2
864,33,2022-2023,18,0,0
865,33,2022-2023,15,1,1
866,33,2022-2023,16,2,0
867,33,2022-2023,15,4,2
868,33,2022-2023,15,0,2
869,33,2022-2023,16,4,1
870,33,2022-2023,15,0,1
871,33,2022-2023,15,0,4
872,33,2022-2023,18,2,1
873,33,2022-2023,12,1,1
874,33,2022-2023,10,0,0
